p_vals,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.171,0.5439399158771249,0.5978380645996951,0.6892606465645609,0.7868897228306859,0.8259227322676291,0.8614117210109183,0.8864252369038272,0.9120778190919191,0.929521484499298,0.9410189360201922,0.9473019113031727,0.9520524795874302,0.9568061942065086,0.9606624309295564,0.9631847167186723,0.9652836968206832,0.9675702254217606,0.9706372240695609,0.9735618947994177,0.9762021394513946,0.9780000417107113,0.9793314800250943,0.9805541076126252,0.9820808187691797,0.9837285148229793,0.9853080833265355,0.986481541278554,0.98728146549812,0.9878402080030836,0.9883749730417176,0.9888824182616094,0.989259026809562,0.9895456332372143,0.9900527911460029,0.9907488583509929,0.9914297969778452,0.9919312090363085,0.9924389039408171,0.9930410047788656,0.9936512196982805,0.9942048937309725,0.9946802117100488,0.9951441383048102,0.9955401042542539,0.9957855951386475,0.995890070800851,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.172,0.5450700045773472,0.5987534639714159,0.6898964599845694,0.7872895626021463,0.8262282547417474,0.8616458134277923,0.8866061053495373,0.9122114723569654,0.9296222190187177,0.9411013917655746,0.9473728156042207,0.9521165310446543,0.955998394955271,0.9592385448232688,0.9614699975746646,0.963230503930537,0.9648023585921752,0.9662158948531292,0.9680863169805666,0.9706719830501064,0.9735918841461753,0.9762289166514863,0.9780237660575826,0.9793538139284987,0.9805742832202322,0.9820996231667897,0.9834477338360561,0.9845564936032616,0.9855565139818417,0.9864943878687481,0.9872932832846332,0.9877837018579602,0.9881116609690378,0.9884999851013161,0.9889557941449044,0.9894351425790313,0.9900613155515211,0.990756662984155,0.9913923160329428,0.9917571339219923,0.9919670036692302,0.9921403322352711,0.9925200923425259,0.9930463663691286,0.9935779946473247,0.993947005193143,0.9942915103401593,0.9946839040877818,0.9950598546802185,0.9953446150434443,0.9956072373123289,0.9957882678092248,0.9958927202387581,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.173,0.546197459942754,0.5996552131835401,0.690529785377725,0.7876868534277152,0.8265368905758745,0.8618743855881315,0.8867914304897815,0.9183161193484157,0.9359751654551893,0.9474449548333065,0.9521793750760241,0.9569172740968496,0.9607618518059241,0.9632762481242082,0.9653687120529535,0.967648231650435,0.970706178941063,0.973622233572849,0.976255092362617,0.9780477680864165,0.9793757186275144,0.9805948040470107,0.9827634895856616,0.984839728277204,0.9865071190632014,0.9873050222443258,0.9878623896474565,0.9883960103724534,0.9890780624078964,0.989904294012086,0.9907644752079185,0.9914437861165593,0.9919442075022076,0.9924507735801352,0.9930516551756191,0.9936606478950998,0.9942132415346323,0.9946876582634809,0.9951506887385837,0.9955459902377807,0.9957910420571305,0.9958953355767917,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.174,0.5473223041893498,0.6005609583273448,0.6911615920240186,0.7880816478812788,0.8268435795539643,0.8621039524410875,0.8869722007194905,0.9184360666461944,0.936064790785121,0.947515814403266,0.9522420814379343,0.9569727511415472,0.960811234857575,0.9633217042575088,0.9654107352378386,0.9676871727308349,0.9707402658501068,0.9736523513053833,0.976281153197193,0.9780717910905903,0.9793975234939744,0.9806151249627767,0.9821359438866211,0.9837771755048096,0.985350644103438,0.9865197855969715,0.9873166951267517,0.9878734808146752,0.9884063396389707,0.9890877143259813,0.9899129567719606,0.9907721968555064,0.9914507569131832,0.99195066808001,0.9924567202179398,0.9930569206443333,0.9936653231490369,0.994217390690154,0.9946913511351637,0.9951539588197812,0.99554891043281,0.995793749328834,0.9958979565411711,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.175,0.5484445591662509,0.6014531836316063,0.6917997856955864,0.7884706465754364,0.8271516852645815,0.862331154934546,0.8871521484253714,0.9185553335272604,0.9361540977455654,0.9475865314541723,0.9523042672074977,0.957028040751683,0.9608600401075077,0.9633670640600818,0.9654526373348866,0.9677259904740938,0.9707741008777091,0.97368233648196,0.9763070162067025,0.9780957089039022,0.9794191443851069,0.9806354924301782,0.9821539413492405,0.9837932505417434,0.9853646407971272,0.9865325076834406,0.9873282460742675,0.9878846007790439,0.9884165295496201,0.9889852046297386,0.9894627409115359,0.9900867777474409,0.9907798183248928,0.9914576937965848,0.9919570883321943,0.9924626049993683,0.9930621879431226,0.9936699759075884,0.9942215171288721,0.9946950329424971,0.9951571998654135,0.9955518289477723,0.995796431746791,0.9959005631695552,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.176,0.5495642463633726,0.6023459093505901,0.6924295716436224,0.7888637820879024,0.8274516588869371,0.8625646896037018,0.8873258494628427,0.9127353580669835,0.9300243782030325,0.9414241409537052,0.9476555894497828,0.9523668976743261,0.9570825852946147,0.9609089862859814,0.9634118669758989,0.965494535975667,0.9677642296033975,0.9708081571209551,0.97371189386977,0.97633307389477,0.9781191195545079,0.9794409817475129,0.9806555386880008,0.9821720116197543,0.9838092550027638,0.9853786379381416,0.9865450983914088,0.9873398994677369,0.9878954732132863,0.9884269551033754,0.988994853881885,0.9894718821400239,0.990095173834739,0.9907874927660267,0.9914202429509026,0.9917836544739882,0.9919926488157512,0.9921652194894374,0.9925434125358795,0.9930673979987843,0.9935970503791439,0.993964428446951,0.994219143610488,0.9944630436542525,0.9947817648230887,0.9951603437406443,0.9955547750303758,0.9957990969807543,0.9959031518532335,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.177,0.5506813869189097,0.6032240934443538,0.6930677487437277,0.7892515233211537,0.8277542547612176,0.8627896224740191,0.8875038739276236,0.9128643273218663,0.9301245578913385,0.9415030144737204,0.9477261233289042,0.9524280613698646,0.9571379664748266,0.9609568321491085,0.9634569673692358,0.9655354180579239,0.967802889717972,0.9708414550066639,0.9737417729090653,0.9763584795344181,0.9781430632591527,0.9794620758408958,0.9806759156106175,0.9821897602093035,0.9838253291001986,0.9853924451658133,0.9865577554625705,0.987351271356726,0.9879066179887224,0.9884370267670526,0.989004569738181,0.9894810156447287,0.9901032451031306,0.9906761322133282,0.9912270197920311,0.991560360047458,0.9917900532061948,0.9919989445124582,0.9921714203048245,0.9925491051326608,0.9930727084234497,0.9936791146630443,0.9941391017122092,0.9944669611571405,0.9947852994646367,0.9950764248101053,0.9953600610479375,0.9956214267459518,0.9958017664156834,0.9959057298058247,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.178,0.5517960016266198,0.6041242576328627,0.6936906483723946,0.78964210002146,0.8280533840496077,0.8630162169978268,0.8876800229268642,0.9129935338770263,0.9302232206805874,0.9415823463027359,0.9477957238942597,0.952489737460516,0.9571922187526996,0.9610054157756001,0.9635011716509736,0.9650575340399361,0.966459520385702,0.9683133598301255,0.9708751244648968,0.9732470116209266,0.9752199603693215,0.9767618928232098,0.978166216174253,0.9794836894414982,0.9806956276733906,0.9822078424254193,0.983840950561257,0.9854065406271202,0.9867342409211449,0.9877096432079403,0.988447603036285,0.989013956630124,0.9894901419185677,0.9901115573854611,0.9906838074890679,0.9912342141947994,0.9915670570378757,0.991796604977994,0.9920574484075707,0.9924800896305749,0.993077891547582,0.9936837243384286,0.9941432451833626,0.9944708055920017,0.9947888744493293,0.9950797055892792,0.9953630985375872,0.9956242548954548,0.9958044100729319,0.9959083058814545,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.179,0.5529081109429158,0.6050183573572991,0.6943122572272729,0.7900290651758564,0.8283528919430837,0.8632413572658987,0.8878564213595458,0.9131212153283221,0.930321827623131,0.9416611549966365,0.9478648915188809,0.9525514866447413,0.9563917668494027,0.959596391019706,0.9615812868740109,0.9629307164542397,0.9639606363982914,0.9650990600639733,0.9664995089905698,0.9683503988525455,0.9709088327508707,0.9732769106786094,0.9752473001066123,0.9767869863799249,0.9781895713756515,0.9795050328723434,0.9807154373762267,0.9822256868082405,0.9838567606957759,0.9854201669523709,0.9865825217400791,0.9873743121627121,0.9879282297644915,0.9884574667037472,0.989023666163779,0.9894990751801883,0.9901198821716674,0.9906914793937893,0.9912412886433934,0.9915737994598692,0.9918030690654989,0.9920115004352604,0.9921836154913347,0.9925605775694174,0.9930829781867837,0.9936110628731942,0.9939774194506135,0.9942313323080225,0.9944745806107655,0.9947924443964231,0.9950829914708257,0.9953661123040608,0.9956270564185254,0.9958070400293891,0.9959108694009774,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.18,0.5540177349937719,0.6059035096808876,0.6949295243609803,0.7904156871493402,0.8286503750992572,0.8634654463115484,0.8880315484604727,0.9132484741939544,0.9304198715109568,0.9417394744280865,0.9479338250667447,0.9526123745855286,0.9572997843435443,0.9608731746723191,0.9629755150148221,0.9640038599963908,0.9651409698408181,0.9665390157868841,0.9683873685917344,0.9709420893582379,0.9733068002415087,0.9752743970535109,0.9768120540125432,0.9782125654978036,0.9795264226559358,0.9807351442312706,0.9822435449993585,0.9838723412399787,0.9854340145831599,0.9865948103988982,0.9873857670454866,0.987938952195538,0.9884676674526889,0.9890330808436464,0.9895080325740877,0.9901281799842848,0.9906990278410874,0.9912484253684154,0.991623525744934,0.9919356249650894,0.9921896432247485,0.9925663253798441,0.9930880164922553,0.9935836929777934,0.9938801103306807,0.9940408936941414,0.9942353365955865,0.9944784067455806,0.9947959717751372,0.995086260103898,0.9953691240517606,0.9956298445572873,0.995809675595172,0.9959134182282501,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.181,0.5551248935814513,0.6067969070699667,0.6955468980696973,0.7907984144164502,0.828947035918721,0.8636881333891021,0.8882060266643174,0.9133758518196604,0.9305168492673783,0.9418182482938353,0.9480018076813931,0.9526732682408887,0.9573535070404411,0.9609209083287805,0.9630205362514509,0.9640472559859884,0.9651823137188978,0.9665785136137609,0.9684244297251103,0.9704140425259488,0.9723653597076027,0.9739376960871059,0.9753015689543142,0.9768367787431156,0.9782356036781256,0.9795476161239776,0.9807547619290261,0.982261233755552,0.9838879857244996,0.9854476669040191,0.9866070680853444,0.987397029961522,0.9878828986492508,0.9882068753583824,0.9885911980730655,0.9890424874063495,0.9895169976013463,0.9901363076709274,0.9907067147434122,0.9912553713168109,0.9915871740308633,0.991815963760235,0.9920239212388599,0.9921956961832532,0.9925719351394763,0.993093223798056,0.993620294183019,0.9939859825484426,0.9942393906881319,0.9944822128739563,0.9947432644929273,0.9949607689283538,0.9951700037327322,0.995372140435751,0.9956326340811332,0.9958122819483428,0.9959159630323792,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.182,0.5562296061910584,0.6076538739959185,0.6961722720638699,0.79117588440246,0.829247383528754,0.8639067128290799,0.8883815008596735,0.9135025996136612,0.9306135517835302,0.9413131856633068,0.9461366208134223,0.9490587990044725,0.9520059729718338,0.9549793625543684,0.9575290854248553,0.9597461136604517,0.9617216849435074,0.9630651421251862,0.964090381133432,0.9652235383015053,0.9666180496508957,0.9684608339727822,0.97100806910196,0.9733661650105847,0.9753284727850179,0.9768614278519935,0.9782587198287426,0.9795685960485627,0.9807744217462545,0.982278669704662,0.9839035616452713,0.985461234802695,0.9866193227907362,0.9874082803705411,0.9878937193405369,0.9882172313968861,0.9886011083526268,0.9890518698967488,0.9895259402307371,0.9901444538490543,0.9907143339495398,0.9912623261027814,0.9915938646369543,0.9918223512046095,0.99203010641928,0.992201696656913,0.9925775737572906,0.9930983449332103,0.9936248810621647,0.9939902383981061,0.9942434083053208,0.9944859885591467,0.9948029763436419,0.9950927539893633,0.9953751025238462,0.995635413753048,0.9958148953558936,0.995918485844703,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.183,0.5573318919969236,0.6085179243726202,0.6967879814033276,0.7915569502518257,0.8295427194922753,0.8641236589007135,0.8885604626170067,0.9093073798768081,0.922804516829132,0.9339049251284037,0.9413943896903064,0.9462069785021804,0.9491244599996268,0.952067765059256,0.9550357884763914,0.9575820160533424,0.9597955435829765,0.9617685087996263,0.963109462163743,0.964133193281697,0.96526504594708,0.9666569267437157,0.9684974013247528,0.9710407233972318,0.9733957940706576,0.975355179748345,0.9768862503404868,0.9782812759813344,0.9795897952843615,0.9807938199144101,0.9822962274124162,0.9839190496938535,0.9854747791698772,0.9866314314720426,0.9874195843864306,0.9879043490104601,0.9882276611042582,0.9886109601703531,0.9890612012404995,0.9895347792158021,0.9901526417923575,0.9907218364179842,0.9912693314567675,0.9916004415724001,0.9918287412922308,0.9920362433726796,0.9922077074152581,0.9925831777799847,0.9931034525580428,0.9936294425851986,0.9939944994441829,0.9942473548367883,0.9944897992719041,0.9947503422115225,0.9949674384778008,0.9951763375743247,0.9953781028446175,0.9956381533360059,0.9958174885906341,0.9959210117128259,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.184,0.5584317698688249,0.6093977819106089,0.697399182440294,0.7919367372302144,0.8298329849845076,0.8643484456782563,0.8887252124956706,0.9137546495350114,0.9291112020793292,0.9388993149035312,0.9440277311152383,0.948203983038431,0.9528545016747981,0.9575117674647521,0.961291409191701,0.9637633778262987,0.9653061774311543,0.966695611190251,0.9685337640611968,0.9710733006996868,0.9734252809173443,0.9752275715611526,0.9760874698461446,0.9771925539328663,0.9783036973549257,0.9796109765732505,0.9808129245978418,0.9823140971097131,0.9836417239038397,0.984734081094275,0.9857189650719976,0.9866437026572523,0.9874307839847091,0.9879149251650439,0.9882380022561866,0.9886207802793386,0.9890077858373029,0.9893791470140053,0.9896615283156918,0.9901608163309495,0.9907292406550456,0.9912763353882618,0.991606982227035,0.9918351329367422,0.9920423835183646,0.9922136800761763,0.9925887764404597,0.9931084976407346,0.9936340198967355,0.9939986798503846,0.9942513479382712,0.9944935121140861,0.9948099145647729,0.9950991892025696,0.9953810327524976,0.995640922088121,0.9958200527115261,0.9959235221044129,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.185,0.5595292583780505,0.6102645779984285,0.6980129560859882,0.7923127999023967,0.8301227500899944,0.8645689201268199,0.8888953111208182,0.9138802939817057,0.9309000605852898,0.9415488108096205,0.9463474735246235,0.9492560376389368,0.9529145812318794,0.9575641794193915,0.9613382867061212,0.9638065334660416,0.9653471545934521,0.9667345208273176,0.9685699108696695,0.9711058107358881,0.9734545835449425,0.9752541826197126,0.976113032671138,0.9772167087942579,0.9783261687294985,0.9796319038991689,0.9808320880020642,0.9823315883887785,0.9836573072534871,0.9847484351724456,0.9857321444779055,0.9866557345387481,0.9874419235473229,0.9879255340942452,0.9882482579122448,0.9886305999953104,0.9890171428497398,0.9893880903356872,0.9896701731920635,0.9901689241616582,0.9907366657871471,0.9912832819753891,0.9916134931039446,0.9918414609020227,0.9920485086287298,0.99221961354211,0.9925943104519569,0.9931135517055456,0.9936385528296344,0.9940028712800132,0.9942553045237075,0.994497262180557,0.9948133568061314,0.9951023855563326,0.995383985197552,0.9956436596017262,0.9958226192685372,0.9959260263764877,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.186,0.5606243758033085,0.6111318816291478,0.6986220072668913,0.7926864194465904,0.8304153345222941,0.864785355099587,0.8890671133503277,0.9140043890787676,0.9309951700931544,0.9422057625823601,0.9483387314304713,0.9529734033460093,0.9576170006944935,0.9613842697617446,0.9638500759715252,0.9653869346847844,0.9667738146175862,0.9686056162329744,0.9711383672300833,0.9734834779475775,0.9754345992649688,0.9769596076265119,0.9783489901691331,0.9796524823732136,0.9808515374192407,0.9823485738740709,0.9839647423989474,0.9855154298523987,0.9868300376812396,0.9877967553050679,0.9885278661047378,0.9890888874014842,0.9895611346454716,0.9901769170646308,0.9907441786183085,0.9912900579213976,0.991620171713427,0.9918476755093331,0.992106446977625,0.9925256187884216,0.9931186546156057,0.9937198395556958,0.9941758402425087,0.9945010270722923,0.9948167750491659,0.9951055869455092,0.9953869380940483,0.9956463661237476,0.9958251954263825,0.9959285109730798,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.187,0.5617171401364887,0.6119936523491994,0.6992280186255733,0.7930609039019471,0.8307039964963944,0.8650028607499947,0.8892372084132988,0.9141279021589576,0.931089586059925,0.9417039846747246,0.9464870380607638,0.9493863692944811,0.9530333398707586,0.9576684792996397,0.9614312553780512,0.9638920280876747,0.9654283733568609,0.9668116948681494,0.9686418918843139,0.9711702998355372,0.9735124919905692,0.9753073253437904,0.9761638281957672,0.977264606766837,0.9783709214421622,0.9796735355340163,0.9808703201172289,0.9823661084188867,0.983688533502227,0.9847769315705581,0.9857584179223239,0.9866795867806888,0.9874641987188778,0.9880128633369524,0.9885375508558399,0.9890356587161668,0.9894058705094635,0.989687337519153,0.9901850012978789,0.9907514945869228,0.9912970020737212,0.9916265371324116,0.9918540706937965,0.9920606547949309,0.9922313877195064,0.9926053667428681,0.993123555063973,0.9936157458107686,0.9939103135660459,0.9940699573021942,0.9942631116351132,0.9945047265649882,0.9948201984924602,0.995108752871817,0.9953898619086784,0.9956490781334362,0.9958277292739884,0.9959309957331842,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.188,0.5628075690882783,0.6128644778934623,0.69982154852457,0.7934344659288568,0.830993092654561,0.8652176423701301,0.8894056178771165,0.9142509928845138,0.9311841191944452,0.9417800118121497,0.9465568380785017,0.9494509422329588,0.9530920592713517,0.9577207559751211,0.9614768606291825,0.9639348703015035,0.9659799705204423,0.9682118957910203,0.9712020765439162,0.9735413501255792,0.975486965510397,0.9770082172875315,0.9783933915751747,0.9796938905412126,0.9808895842133117,0.9823829608328997,0.9839951368156186,0.9855419562667738,0.9868536165929768,0.9878180098360125,0.9885474448569833,0.9891073037973049,0.9895784975136701,0.9901928742301427,0.990759019076891,0.991303718331787,0.9916331171180308,0.9918602454617925,0.9920666965990832,0.9922372982086606,0.9926107920136974,0.9931286294945272,0.9937287058827934,0.9941838169181744,0.9945084257685493,0.9948236449996084,0.9951981705953123,0.9955885718707633,0.9958302927435364,0.9959334590945936,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.189,0.56389568009364,0.6137341277194929,0.7004163485853153,0.7938073751760988,0.8312801844155899,0.865433460342623,0.8895734443100483,0.9143738346972327,0.929597896226373,0.9393067984849042,0.9438469583683506,0.9466255789674952,0.9495151892642097,0.9531508634618304,0.9577721992132164,0.9612977781461,0.9633715632097545,0.9643861735476954,0.9655083873946132,0.9668880746242237,0.9687130098733163,0.9712340906447244,0.9735700109992218,0.9753598859457986,0.9762142100568418,0.977311880639808,0.978415626559649,0.979714338109961,0.9809085464559818,0.9823999573549732,0.9840103415021444,0.9855550870247863,0.9867032299241533,0.9874862062867319,0.9880336451034095,0.9885570521756188,0.989054163487611,0.9894234947777988,0.989704355414441,0.9902009791147671,0.9907662956593541,0.9913105483396296,0.9916395507038165,0.9918664768222004,0.9920726876875067,0.9922431191792929,0.9926163093996051,0.9931335200991968,0.9936565517973049,0.9940194787791438,0.9942709413189177,0.9945120824246481,0.9948270315592226,0.9951150305375678,0.9953956986391166,0.9956544717436279,0.9958327903277249,0.9959359299926243,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.19,0.5649814903171523,0.6145828228740624,0.7010164443441426,0.7941741094916862,0.8315680422699927,0.8656459158057708,0.889746339755568,0.9102299487148725,0.9235605310799052,0.9345307421995181,0.941934960149439,0.9466941209301616,0.9491408323973233,0.9509123834586327,0.9532991766973764,0.9554263076249371,0.9579451292027853,0.960135406675719,0.9620881797040424,0.9634145051145757,0.964427701430584,0.965548545702916,0.9669259471474181,0.9687483923706478,0.9712659369479252,0.9735984867164269,0.9755388895364819,0.9770563210193524,0.9784374561319419,0.979734909223744,0.9809273275842336,0.9824170454334271,0.984025233001877,0.985342718694246,0.9862699179114632,0.9869350722628669,0.9874972033742021,0.9880438571031539,0.9885668405105634,0.9890633474046808,0.9894322713278437,0.9897128058924981,0.9902089410371688,0.9907736118148254,0.9913173691166169,0.9916458987006936,0.9918726829056694,0.9920786715913202,0.9922489287406516,0.9926217509000981,0.9931384583345465,0.9936609778241715,0.9940235869522253,0.9942748174373403,0.9945157790565075,0.9947746659700119,0.9949903911797657,0.9951980735964198,0.9953986079105492,0.9956571306243128,0.9958353265533824,0.9959383625054086,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.191,0.5660650166582208,0.6154337064987585,0.7016164150559054,0.7945377357745814,0.8318535551297473,0.8658584207674387,0.8899138188081223,0.9103591598014166,0.9236665190135892,0.9346189851050319,0.942010722958247,0.9467624533943826,0.949205408424732,0.9509741650697919,0.9533570280624687,0.9554807862452119,0.9588047962779186,0.9613901840384417,0.9634573410059889,0.9644690219595341,0.965588268091241,0.9669636842874425,0.9687835444212698,0.9712976083424937,0.9736269508731491,0.9755646674959604,0.9770802263875269,0.978459413795108,0.9797551445662899,0.9809461925187558,0.9824339537058491,0.9840401916127808,0.9855813441360659,0.9867267887536858,0.9875080800475673,0.9879879959718414,0.9883086841922387,0.988688559539936,0.9890724708155139,0.9894409951065688,0.9897212287226019,0.9902168478363367,0.9907808973115649,0.9913240852319072,0.9916522887829122,0.9918788411802206,0.9920846122652209,0.9922547115382846,0.9926271990848657,0.993143373653559,0.9936653895970765,0.994027694577281,0.9942786749765462,0.9945194280055333,0.9947780798409532,0.994993645268839,0.9952011205136945,0.995401497962135,0.9956598030135251,0.9958378521756952,0.9959408073380611,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.192,0.5671462757561598,0.6163054698298793,0.7022083480624256,0.7949048091570888,0.8321363761001214,0.8660737838953987,0.890074125575668,0.9147382067057163,0.9315568524379637,0.9420838920049283,0.9468309517849764,0.9492700465621116,0.9510352839925905,0.953414476739152,0.9555354668096491,0.9588543144938808,0.9614356602676797,0.9635001698719979,0.9645101950661951,0.9656273839748857,0.9670013954116078,0.9688186765494268,0.9707770826422347,0.9726985066720277,0.9742473743548508,0.9755903893831889,0.9771037274152969,0.9784814904646554,0.979775154491164,0.9809650931841835,0.9824507149759683,0.9840551704470263,0.9853692840468118,0.98629446675888,0.9869581279452203,0.9875188347070776,0.9879984126688722,0.9883185230870319,0.9886980521084333,0.989143742606089,0.9896126158634392,0.9902247113360414,0.9907881792332415,0.9913307550750381,0.9916587293985218,0.9918849330536417,0.992090568612613,0.9922604946031778,0.9926326005287576,0.993148277591398,0.9936698121077242,0.9940317545674869,0.99428252584803,0.994523057921947,0.994837121312034,0.9951244306064432,0.9954043380981731,0.9956624863513175,0.9958403388723038,0.9959432462899614,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
