p_vals,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.016,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7075701760979363,1.7160033436347992,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8195439355418688,1.8260748027008264,1.8388490907372552,1.8692317197309762,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0644579892269186,2.130333768495006,2.161368002234975,2.1931245983544616,2.2528530309798933,2.307496037913213,2.3364597338485296,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.722633922533812,2.7737864449811935,2.8344207036815328,2.8567288903828825,2.8674674878590514,2.887617300335736,2.9169800473203824,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.017,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7075701760979363,1.7160033436347992,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8260748027008264,1.8388490907372552,1.8692317197309762,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0644579892269186,2.130333768495006,2.1931245983544616,2.2528530309798933,2.307496037913213,2.3364597338485296,2.369215857410143,2.419955748489758,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8055008581584002,2.8344207036815328,2.8674674878590514,2.887617300335736,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.018,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7075701760979363,1.7160033436347992,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8260748027008264,1.8388490907372552,1.8692317197309762,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1931245983544616,2.2528530309798933,2.307496037913213,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.5658478186735176,2.597695185925512,2.629409599102719,2.658964842664435,2.722633922533812,2.7737864449811935,2.8055008581584002,2.8344207036815328,2.8674674878590514,2.887617300335736,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.019,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7075701760979363,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8692317197309762,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.3364597338485296,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.722633922533812,2.7737864449811935,2.8055008581584002,2.8344207036815328,2.887617300335736,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0199526231496888,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.3424226808222062,1.380211241711606,1.414973347970818,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7323937598229686,1.7403626894942439,1.7558748556724915,1.7634279935629373,1.7853298350107671,1.806179973983887,1.8195439355418688,1.8260748027008264,1.8388490907372552,1.8692317197309762,1.8808135922807914,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1818435879447726,2.1931245983544616,2.2528530309798933,2.307496037913213,2.3364597338485296,2.357934847000454,2.369215857410143,2.401400540781544,2.419955748489758,2.482873583608754,2.53655844257153,2.5658478186735176,2.597695185925512,2.658964842664435,2.722633922533812,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.02,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.414973347970818,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8260748027008264,1.8388490907372552,1.8692317197309762,1.8808135922807914,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1931245983544616,2.2528530309798933,2.307496037913213,2.3364597338485296,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.5658478186735176,2.597695185925512,2.658964842664435,2.722633922533812,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.021,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8195439355418688,1.8260748027008264,1.8388490907372552,1.8692317197309762,1.8808135922807914,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.022,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.724275869600789,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8260748027008264,1.8388490907372552,1.8692317197309762,1.8808135922807914,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1818435879447726,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.3364597338485296,2.357934847000454,2.369215857410143,2.401400540781544,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.023,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.724275869600789,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8260748027008264,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1818435879447726,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.3364597338485296,2.357934847000454,2.369215857410143,2.401400540781544,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.9169800473203824,2.950364854376123,2.960470777534299,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.024,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.3424226808222062,1.380211241711606,1.414973347970818,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.724275869600789,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8260748027008264,1.8388490907372552,1.8573324964312685,1.8692317197309762,1.8920946026904804,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.401400540781544,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.629409599102719,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.025,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.3424226808222062,1.380211241711606,1.414973347970818,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.724275869600789,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8260748027008264,1.8388490907372552,1.8573324964312685,1.8692317197309762,1.8920946026904804,1.9030899869919435,1.954242509439325,1.9822712330395684,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.629409599102719,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.960470777534299,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.025118864315095794,0.0,0.0,0.0,0.0,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.724275869600789,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.960470777534299,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.026,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.0,1.1139433523068367,1.2787536009528289,1.380211241711606,1.414973347970818,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.724275869600789,1.7323937598229686,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8573324964312685,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.285557309007774,2.307496037913213,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.629409599102719,2.658964842664435,2.722633922533812,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.027,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.6434526764861874,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.7853298350107671,1.806179973983887,1.8388490907372552,1.8573324964312685,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.161368002234975,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.3180633349627615,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.401400540781544,2.419955748489758,2.4533183400470375,2.482873583608754,2.53655844257153,2.597695185925512,2.629409599102719,2.658964842664435,2.722633922533812,2.7737864449811935,2.8344207036815328,2.8674674878590514,2.887617300335736,2.950364854376123,2.960470777534299,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.028,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.4533183400470375,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.960470777534299,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.029,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8055008581584002,2.8344207036815328,2.8674674878590514,2.887617300335736,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.03,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8573324964312685,1.8692317197309762,1.9030899869919435,1.954242509439325,1.9822712330395684,2.0170333392987803,2.0453229787866576,2.0644579892269186,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.8567288903828825,2.8674674878590514,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.031,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.6434526764861874,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,1.9822712330395684,2.0170333392987803,2.0644579892269186,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.8674674878590514,2.887617300335736,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.03162277660168379,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.1931245983544616,2.2528530309798933,2.307496037913213,2.3180633349627615,2.326335860928751,2.3364597338485296,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.032,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.6434526764861874,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8573324964312685,1.8692317197309762,1.9030899869919435,1.954242509439325,1.9822712330395684,2.0170333392987803,2.0644579892269186,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.3180633349627615,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.4533183400470375,2.482873583608754,2.513217600067939,2.53655844257153,2.5658478186735176,2.597695185925512,2.658964842664435,2.722633922533812,2.7737864449811935,2.8344207036815328,2.8674674878590514,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.033,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.414973347970818,1.4313637641589874,1.462397997898956,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8573324964312685,1.8692317197309762,1.8920946026904804,1.9030899869919435,1.954242509439325,1.9822712330395684,2.0170333392987803,2.0644579892269186,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.3180633349627615,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.4533183400470375,2.482873583608754,2.513217600067939,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.8674674878590514,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.034,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.806179973983887,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.0969100130080562,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.482873583608754,2.513217600067939,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.8567288903828825,2.8674674878590514,2.887617300335736,2.950364854376123,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.035,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7403626894942439,1.7634279935629373,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.0969100130080562,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.8567288903828825,2.8674674878590514,2.887617300335736,2.9169800473203824,2.950364854376123,2.960470777534299,2.9703468762300935,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.036,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.1139433523068367,1.2787536009528289,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5440680443502757,1.5797835966168101,1.6127838567197355,1.662757831681574,1.6901960800285136,1.7160033436347992,1.7634279935629373,1.8388490907372552,1.8692317197309762,1.9030899869919435,1.954242509439325,2.0170333392987803,2.0644579892269186,2.0969100130080562,2.130333768495006,2.1931245983544616,2.225309281725863,2.2528530309798933,2.307496037913213,2.326335860928751,2.3364597338485296,2.357934847000454,2.369215857410143,2.419955748489758,2.482873583608754,2.53655844257153,2.597695185925512,2.658964842664435,2.7737864449811935,2.8344207036815328,2.887617300335736,2.950364854376123,2.9804578922761,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
